      0.0520	      0.1037	      0.1448	      0.1249	      0.0399	      0.0890	      0.0053	      0.0577	      0.0451	     -0.0025	      0.0679	      0.0215	     -0.0461	      0.0069	      0.0055	      0.0182	     -0.0172	      0.0228	      0.0365	      0.0027	      0.0226	     -0.0289	      0.0102	      0.0072	     -0.0278	     -0.0425	     -0.0001	     -0.0001	     -0.0003	      0.0029	      0.0105	      0.0427	      0.0023	     -0.0186	     -0.0107	      0.0302	      0.0549	     -0.0302	      0.0105	      0.0339	     -0.0042	     -0.0215	      0.0101	      0.0030	      0.0139	      0.0106	      0.0085	     -0.0209	     -0.0017	      0.0092	     -0.0310	     -0.0816	     -0.0336	      0.0942	      3.6457	      6.2048	      0.5358	      2.5312	     -1.4490	      1.2864	      1.4592	      6.8177	      2.8710	      4.8401	      3.0806	     -0.6201	      4.1350	     -0.2202	      1.6716	      0.7618	      0.8176	     -0.0061	      0.2000	      0.1873	     -0.3305	     -0.0183	      0.2214	      0.2655	     -0.2386	      1.0670	      7.8399	      3.9785	      7.1469	     -6.0168	      5.0452	      0.1299	      1.3829	      4.3650	     11.0176	     -1.4659	      6.4373	      5.0295	      3.1068	      5.8479	      1.8049	      1.3602	      1.2355	      1.3312	      1.6788	      0.9448	      0.3302	     -0.8697	     -0.9410	     -0.8220	      1.5064	      1.7966	     -0.1680	      0.2767	     -0.5197	     -0.8071	      0.5972	     -0.1539	      0.1973	      0.0300	      0.4255	      1.5016	      3.1750	      1.1136	     -0.0764	      0.2936	      0.0600	      0.7593	     -0.3023	      0.0329	     -0.3411	      0.6765	     -1.5158	      0.6296	      0.9061	      0.4234	      0.0600	      0.1692	      0.0379	      0.3410	     -0.2687	     -0.5531	      0.2675
      0.1037	     22.1465	     22.1153	     22.7392	     14.2073	     14.3615	      7.3491	      7.3898	     11.8407	     -0.2939	      6.7406	      3.1238	     -2.1878	     -3.9832	      2.3793	     -0.7288	     -2.7070	      0.2026	      0.3052	     -2.4580	      1.0014	     -4.4784	     -0.6354	     -1.0483	     -3.9214	    -19.7424	     -0.0098	     -1.2122	     -2.1872	      0.8048	      4.2222	      6.0493	      1.8690	     -1.7190	     -0.3388	      4.2346	      2.5510	     -4.1340	     -0.5490	      2.8258	      0.1074	     -0.9950	      0.8754	     -4.6767	      0.1120	      1.3514	     -1.0090	     -2.1658	     -0.1696	     -1.4437	     -3.7551	    -19.1385	      2.9249	     34.6671	    713.5295	   1543.9835	   1294.5169	   1572.2167	    578.1803	    904.3446	    634.5193	    815.3054	     -2.4788	     22.6068	   -217.7997	   -557.0948	    162.6396	   -286.8866	     43.8378	    -25.1346	     46.6652	    -98.3810	     -6.9619	    -16.8164	    -63.1301	    -25.5425	     -4.4089	      6.6575	     -4.7798	    193.1006	   1299.0576	   1468.0428	   2524.7952	   1013.8832	   1857.4397	    361.0509	     47.2544	   -383.6532	    239.2778	   -995.1812	   -182.5398	    -35.1994	   -307.0061	    145.1144	   -160.3659	   -154.7524	    -29.6648	      7.7248	     50.6586	     62.8778	    -80.8079	   -181.5433	   -104.2410	   -458.5279	    300.8015	    273.7144	     -0.6444	     98.1467	    -52.2201	   -124.1477	     49.4627	    -22.1588	     51.9531	     -4.6872	     43.7711	    243.2763	    367.9667	    114.8904	     36.1734	     31.3542	     22.7144	     26.2096	    -28.1974	     17.4354	    -26.7371	     32.3152	    480.5713	    199.8651	    252.4310	    115.5874	     62.6896	     71.7013	     39.4940	     81.8025	     -6.2331	    -27.5985	     43.8288
      0.1448	     22.1153	     57.3112	     39.4309	     28.2363	     24.9298	     21.0341	     16.0908	     16.9296	      8.7871	     12.0715	      8.4469	      1.6579	      2.0084	      3.3571	      3.9007	      2.0542	      2.4244	      1.7834	      1.1134	      0.9475	     -1.6791	      1.5382	      0.2241	     -1.4298	     -9.7994	     -0.0005	      0.6040	      3.8905	      4.4910	      6.7639	      8.6337	      5.5233	      2.4097	      3.6575	      5.8408	      5.8425	     -0.7130	      1.7039	      4.4491	      0.8230	      2.2225	      1.9687	     -1.3230	      1.4066	      2.1593	      1.2052	     -1.4240	      0.2154	     -1.2909	     -1.6091	    -10.5641	      6.7879	     52.7415	   1483.5760	   3016.8090	   3288.0251	   3333.0643	   2613.5015	   2427.1930	   1596.4599	   1477.5661	    397.1246	    410.7256	     65.2904	   -265.2914	    251.9896	   -182.6181	     45.5955	     37.4550	     34.9786	    -55.3794	     29.9836	    -18.9839	    -22.9510	    -21.7977	     -8.2550	    -10.7040	      5.7961	    311.6042	   2693.5145	   4114.3282	   5431.6392	   3979.0386	   3637.5318	   1977.4902	   1331.9424	    448.3293	    718.5144	   -370.5052	    193.8894	    174.4990	   -124.2166	    207.4475	     -1.6344	    -26.6482	     -5.3470	     41.0806	     98.9786	     55.3366	    -35.7388	   -131.2395	    -56.2877	   -280.3621	    382.2437	    300.5007	     80.7956	    112.5580	      1.3439	    -70.9906	     43.6546	     -9.2041	     26.7033	     -2.4837	     40.5841	    322.6868	    434.9307	    179.1057	     97.5621	     76.5842	     31.7684	     15.9917	    -26.4644	     14.0217	     -8.3362	     56.5923	    896.8452	    337.6614	    348.6743	    158.9360	    116.8670	     82.2113	     35.6141	     57.0934	     -1.7651	     -9.7758	     60.7813
      0.1249	     22.7392	     39.4309	     52.1090	     31.1868	     29.0770	     26.1150	     21.1284	     25.7843	     10.6062	     19.2734	     11.2320	      3.9570	     -0.4552	      8.3613	      3.2039	      2.5265	      2.9588	      5.6564	      1.4449	      2.5050	     -2.9347	      1.7932	     -0.4537	     -2.8745	    -13.5239	     -0.0126	     -1.0563	      2.5148	      2.8403	     10.4079	     10.3133	      7.6411	      2.4014	      5.3289	      9.8793	      7.4503	     -0.0956	      3.5907	      6.4718	      2.4921	      2.7957	      3.2906	     -3.0223	      4.1134	      2.4257	      0.6396	     -1.2690	      1.0520	      0.5398	     -3.2845	    -10.2345	      9.6239	     49.4866	   1273.8389	   2924.3076	   3343.1666	   3764.2058	   2913.7317	   2738.7877	   2085.9432	   2092.6990	    997.2967	    696.7732	    230.2022	   -364.8301	    440.2860	   -276.5239	    143.3445	     47.6870	    138.1313	    -43.2581	     18.4769	    -11.7441	    -88.6171	    -34.4138	    -16.9035	    -18.1637	      2.7380	    333.6804	   2476.1100	   4559.0323	   6657.5575	   5221.1343	   5537.5135	   3539.1752	   2838.0543	   1630.1689	   1701.7791	   -289.8579	    484.5448	    657.2809	    -13.5168	    380.0587	    -38.2562	    -41.3900	    103.7397	    153.5620	     95.7122	     98.7049	    -25.3366	   -212.4451	   -105.1172	   -329.8145	    487.4732	    456.5462	     52.8742	    134.7410	    -48.6841	   -134.9990	     62.2917	    -30.6332	     65.9837	     -5.1387	     53.6722	    502.9723	    731.0796	    244.6377	    161.4941	     51.5386	     68.2774	     47.0846	    -13.9786	     28.9829	    -22.4257	     45.0777	   1152.6449	    595.2208	    432.9661	    316.8652	    163.4491	    118.6148	     72.3553	    128.9407	     13.3094	    -19.1987	     98.7321
      0.0399	     14.2073	     28.2363	     31.1868	     31.9358	     27.7416	     28.3483	     20.7410	     22.2833	     15.9120	     18.5176	     14.2249	      8.9208	      5.9772	      9.6153	      6.4564	      5.7040	      5.2372	      4.8362	      2.9932	      2.8474	      1.5572	      1.9915	      1.5626	      0.0533	     -2.3094	     -0.0004	     -0.0820	      3.2916	      3.7977	      8.4637	      8.4743	      8.0990	      6.2757	      7.4084	      8.6781	      6.2763	      3.8670	      5.3876	      6.4326	      3.6872	      3.9136	      3.1779	      0.7158	      3.6681	      2.4214	      2.5621	      1.0867	      1.6681	      0.7861	     -0.6533	     -1.7397	      8.7799	     39.9274	   1066.5907	   2678.6114	   3523.0292	   3810.6441	   3397.6154	   3096.3062	   2385.5219	   2006.2790	   1126.1231	    836.6292	    317.9727	     -6.5946	    301.5516	    -84.0259	     56.8456	      1.1287	     74.9619	    -35.1699	     17.4156	      2.9710	    -35.8491	    -24.7452	    -19.9728	    -27.0151	     26.7151	    260.8352	   2386.2795	   4953.8044	   7204.8016	   6985.3448	   6491.3401	   4833.7577	   3809.8279	   2341.6242	   1702.8300	    495.3150	    529.9486	    542.7863	    -49.2471	    164.5907	     25.3941	    -43.6230	     29.0720	     86.4624	     32.4623	     30.9304	    -13.9123	   -107.1482	    -42.3740	   -190.8184	    504.5262	    349.7411	    119.6644	    139.0531	     14.1258	    -39.2644	     32.6517	    -11.4706	     40.7035	     -9.0382	     17.1797	    558.0990	    565.5910	    241.9382	    179.7025	     77.3786	     56.0007	     10.8529	      2.6496	     25.6686	     18.7359	     35.9746	   1225.5399	    498.6362	    411.0760	    244.0199	    173.6143	    112.7607	     56.2584	     82.1502	     18.4204	      7.3003	     87.1270
      0.0890	     14.3615	     24.9298	     29.0770	     27.7416	     57.9835	     42.6346	     30.7594	     31.0024	     24.7351	     28.2417	     22.6922	     16.1804	     16.8282	     16.9638	     13.5256	      9.6691	     12.7153	      9.7363	      6.1309	      7.8174	      4.8128	      4.4994	      4.7745	      1.4520	     11.8978	     -0.0019	     -0.1025	      6.7044	      5.2202	     10.3174	     11.2863	     10.7852	     10.4749	     11.2245	     13.3030	     11.4635	      9.6556	     10.0913	     10.9009	      7.7175	      5.3068	      6.8641	      4.7073	      6.2864	      5.2061	      5.2396	      3.2089	      4.0462	      2.9144	      0.0420	      6.1236	      4.3305	     43.8875	   1060.2289	   3206.5969	   4389.3916	   4756.0050	   4503.6737	   4422.6419	   3720.9002	   3268.5409	   2121.6514	   1719.2005	   1033.9996	    446.3052	    569.1503	    282.3941	    214.8824	     32.3902	    195.4845	     21.3314	     60.0252	     32.1173	    -39.6544	    -12.8580	     -3.5150	      8.4624	     17.5391	    242.2294	   2997.0374	   6407.8913	  10260.3751	  10895.0807	  10997.2362	   8526.0955	   6759.3408	   5016.1068	   4028.1527	   1960.6739	   1805.4196	   1400.0929	    506.4806	    704.8629	    410.7332	    265.1705	    229.8024	    196.9980	    177.3871	    153.5715	     34.0109	    -64.6762	    -50.4262	    -45.7521	    743.9447	    529.7043	    265.4212	    178.2833	     42.1527	    -24.8154	     54.7374	      7.4680	     45.1344	     -0.8753	     39.3184	   1082.8044	    957.5892	    482.2768	    264.2673	    147.3310	     96.0531	     59.9847	      1.8876	     25.6708	      7.2629	     68.9346	   1490.7671	    787.6992	    611.4162	    332.3276	    215.3911	    147.6715	     89.0883	     81.2255	      9.6237	     -2.6581	    125.7459
      0.0053	      7.3491	     21.0341	     26.1150	     28.3483	     42.6346	     63.1522	     30.9227	     29.2400	     31.3819	     29.5132	     24.4592	     17.5879	     18.1030	     14.9620	     15.9593	     13.8102	     11.8480	      8.6613	      8.3404	      4.5713	      6.4452	      4.2775	      5.0101	      3.9757	     16.1554	      0.0079	      1.6495	     10.0717	      6.1747	      9.4921	     10.6598	     12.7193	     12.6435	     14.3532	     12.5931	     11.6412	     10.4876	     10.7629	     10.9437	      5.7568	      8.6405	      5.3749	      6.5302	      7.5060	      4.1338	      6.3036	      4.0670	      2.6342	      2.1127	      1.1380	     12.0391	     13.3601	     46.2223	    901.6552	   3000.1036	   4585.0507	   4766.1730	   5095.8400	   4671.8192	   3682.9975	   3214.2413	   2323.4497	   1783.2968	   1225.8566	    668.7525	    621.4034	    291.6016	    165.6872	     -8.8566	    151.7232	     36.5021	     73.2721	     29.1029	     11.0731	    -20.1552	    -17.4275	    -43.3148	     42.2263	    262.5358	   2668.7882	   6646.5218	  10652.3971	  11951.1356	  10784.3284	   9340.3793	   7273.6220	   5330.8933	   3947.5606	   2183.5081	   1821.8201	   1355.8891	    372.6340	    532.7416	    386.5410	    190.2685	    172.3371	    172.3551	    140.9669	    103.0699	     61.1136	    -20.6985	     23.6049	     50.6720	    728.0510	    503.2176	    333.4077	    229.4091	     97.8972	     27.2627	     25.1168	     16.7278	     21.6078	    -10.5078	     32.9872	   1085.8944	    916.4178	    489.6904	    294.6494	    170.3301	     97.8547	     23.9622	     19.6950	     39.3707	     33.1484	     63.6400	   1600.7279	    676.1717	    464.3028	    284.9438	    241.4592	    132.5810	     41.5080	     47.9655	     33.6109	     21.7231	    101.0994
      0.0577	      7.3898	     16.0908	     21.1284	     20.7410	     30.7594	     30.9227	     29.1506	     23.9017	     22.1359	     25.3386	     19.1372	     14.4780	     15.1333	     14.1642	     12.5085	     10.4098	     11.0240	      9.5117	      7.2490	      6.0822	      5.3033	      4.3215	      4.6707	      2.6928	     15.8986	     -0.0005	      0.5917	      5.9608	      4.0281	      7.7231	      9.4369	      9.7560	     10.2663	     11.0902	     11.7933	     10.9506	      9.9628	      9.7165	     10.0820	      7.1322	      6.5987	      6.0501	      6.3457	      6.1976	      4.5508	      5.4439	      3.3495	      3.5478	      3.1868	      1.1943	     12.8208	      4.9740	     21.8390	    746.7940	   2269.8477	   3417.2438	   3799.8263	   4009.4581	   3775.8667	   3118.2891	   2716.8814	   1914.0786	   1547.0407	    978.1769	    512.6201	    549.5429	    244.8973	    193.9140	     92.7374	    145.2967	     42.7404	     47.6714	     27.8878	    -15.8576	     -1.2615	     -0.7631	      1.5634	     17.1188	    202.8779	   2146.1283	   5162.3667	   8080.8223	   8904.9857	   8777.6857	   7473.8525	   6293.8437	   4717.4011	   3726.3197	   2116.1377	   1782.6546	   1380.5942	    649.6039	    655.6535	    416.5552	    282.3396	    231.0696	    188.1370	    157.9459	    119.9030	     72.1308	     -7.0044	     -8.4887	    134.7759	    711.6914	    546.7049	    307.3134	    182.1395	     69.4667	     17.0798	     45.0340	     12.7835	     29.4569	      1.2473	     40.4237	   1170.1506	   1004.3934	    565.2221	    324.8794	    169.2624	    100.8369	     64.3055	     19.3341	     26.3182	     23.2695	     78.2800	   1258.8554	    688.1133	    478.9863	    292.3936	    185.7042	    111.9515	     63.4073	     56.6944	     13.8997	      6.2292	    106.7950
      0.0451	     11.8407	     16.9296	     25.7843	     22.2833	     31.0024	     29.2400	     23.9017	     32.0445	     17.5953	     24.6015	     17.0120	     13.4557	      9.1373	     15.7043	      9.8302	      8.3856	      9.5461	      9.2954	      5.5098	      6.4616	      2.1106	      4.6457	      2.8839	      0.6548	      6.6746	     -0.0088	     -0.7186	      3.0854	      3.0244	      9.2880	     10.3732	      9.3479	      8.0825	      9.3784	     13.1020	     10.6493	      7.3056	      8.2965	      9.6181	      6.8554	      6.5877	      7.0980	      2.7384	      6.7814	      5.4067	      3.9859	      2.0538	      3.6739	      2.2000	      0.1198	      7.2725	      5.3483	     32.5431	    743.1874	   2366.1812	   3211.5627	   3883.1139	   3599.5220	   3635.9698	   3109.2005	   2841.9554	   1844.4029	   1440.2181	    904.0195	    188.3714	    591.4607	    124.6797	    241.2331	    105.4295	    193.6722	     23.7738	     44.5463	      4.2411	    -49.3749	    -10.2198	     -6.0684	     26.2847	      0.9646	    244.7574	   2211.5780	   4852.8005	   8084.8330	   8277.9388	   8897.3009	   7102.3967	   5917.5080	   4422.9222	   3785.6045	   1691.3925	   1694.6199	   1523.2285	    638.3664	    764.2088	    326.3472	    239.2644	    266.1541	    238.8018	    166.1628	    176.7407	     40.3857	    -87.5893	    -27.0591	    -30.7525	    712.0150	    610.3339	    253.9842	    203.4196	     34.5605	    -49.0581	     65.4375	     -4.8650	     61.1379	      5.0064	     66.2539	   1177.7138	   1114.8404	    582.6361	    355.4513	    158.1171	    118.8997	     82.3653	     12.3049	     35.9826	     -3.3050	     89.3433	   1389.0845	    812.6479	    569.3817	    378.5712	    213.1126	    139.4237	     89.0325	    104.4008	     19.9015	     -5.4757	    125.9635
     -0.0025	     -0.2939	      8.7871	     10.6062	     15.9120	     24.7351	     31.3819	     22.1359	     17.5953	     29.4786	     21.7853	     19.7570	     16.1462	     19.4441	     12.4967	     15.0986	     13.8062	     11.8207	      8.5033	      9.1490	      4.9339	      8.8972	      5.0736	      6.3877	      5.3015	     27.9240	      0.0111	      2.1817	      7.3278	      4.7116	      5.1586	      6.4752	      9.2912	     12.4377	     13.2354	      9.3516	      9.4323	     11.3846	     10.9986	      9.1631	      6.1900	      8.1594	      5.4471	      9.5790	      6.4169	      4.3232	      7.1786	      5.1778	      3.1994	      2.7052	      4.0300	     23.2308	      4.7790	     13.3800	    531.6242	   1858.9896	   3158.8328	   3317.8058	   4090.6095	   3688.4029	   2933.5436	   2396.4260	   1932.5996	   1596.6600	   1149.0976	    871.5964	    516.7467	    458.7601	    125.6131	     69.6351	     65.3919	     76.1588	     54.5372	     37.6784	     54.1285	      8.5428	     -3.0623	    -23.2464	     33.5249	    126.1942	   1754.3990	   4675.8989	   7410.6049	   9088.3494	   8048.7494	   7657.5047	   6298.5433	   4864.8985	   3447.2633	   2748.9244	   1864.6605	   1299.0650	    677.1604	    480.6271	    541.3464	    308.6546	    209.7616	    168.4540	    134.2473	     43.0731	    115.9431	    109.0967	     80.7982	    343.7000	    733.8311	    547.1364	    424.4364	    219.6994	    147.6867	    111.5444	      7.4668	     34.7228	     -8.8715	     -1.8823	     20.5048	   1222.0514	    967.1496	    635.2001	    336.2718	    183.7056	     81.9563	     42.9382	     38.9051	     31.0189	     65.1730	     85.9270	   1373.0024	    663.1196	    433.2887	    213.0529	    184.6179	     66.8009	     21.5493	      0.7063	     30.0842	     37.3053	     86.1570
